CODIGO,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,ENTIDAD,CORRIENTE,FECHA_SUSP,SUBZONA_HI,COMID,new_COMID,watershed,subbasin
21057060,PAICOL - AUT [21057060],Limnigrafica,Automatica sin Telemetria,Activa,7/15/71,785,2.460416667,-75.76125,Huila,Tesalia,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,,Rio Paez,137528,9016523,south_america,geoglows
21057080,VILLALOSADA [21057080],Limnigrafica,Convencional,Activa,10/15/79,1300,2.284583334,-75.96625,Huila,La Plata,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,La Plata,,Rio Paez,137727,9017041,south_america,geoglows
21057090,PUENTE ITAIBE [21057090],Limnimetrica,Convencional,Suspendida,5/15/80,786,2.464605603,-75.84352579,Huila,Paicol,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Paez,6/15/94,Rio Paez,137526,9016560,south_america,geoglows
21077020,PASO DEL COLEGIO [21077020],Limnimetrica,Convencional,Activa,6/14/80,536,2.462529556,-75.56663711,Huila,Gigante,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rios directos Magdalena (md),137498,9016495,south_america,geoglows
21077030,VICHECITO [21077030],Limnimetrica,Convencional,Suspendida,11/15/84,620,2.498938987,-75.55977579,Huila,Yaguara,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,7/21/11,Rio Yaguara y Rio Iquira,137498,9016495,south_america,geoglows
21087040,HIDROELECTRICA [21087040],Limnimetrica,Convencional,Suspendida,7/15/71,740,2.711794215,-75.5789543,Huila,Teruel,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pedernal,12/18/20,Rio Yaguara y Rio Iquira,137287,9016017,south_america,geoglows
21087050,BOCATOMA [21087050],Limnigrafica,Convencional,Activa,7/15/71,1250,2.705027851,-75.633128,Huila,Íquira,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Iquira,,Rio Yaguara y Rio Iquira,137299,9016040,south_america,geoglows
21087070,JARDIN EL HACIENDA [21087070],Limnigrafica,Convencional,Activa,10/15/76,585,2.630416667,-75.55541667,Huila,Yaguara,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Yaguara,,Rio Yaguara y Rio Iquira,137312,9016063,south_america,geoglows
21087080,HACIENDA VENECIA - AUT [21087080],Limnigrafica,Convencional,Activa,6/15/83,575,2.641690286,-75.55394953,Huila,Yaguara,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Yaguara,,Rio Yaguara y Rio Iquira,137288,9016018,south_america,geoglows
21097010,JUNCAL EL [21097010],Limnimetrica,Convencional,Suspendida,10/15/65,460,2.797763547,-75.32723647,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,8/28/14,Rio Fortalecillas y otros,137110,9015592,south_america,geoglows
21097070,PUENTE SANTANDER [21097070],Limnigrafica,Automatica con Telemetria,Activa,9/15/60,431,2.94375,-75.30625,Huila,Neiva,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Fortalecillas y otros,136925,9015168,south_america,geoglows
21097080,MANSO EL [21097080],Limnimetrica,Convencional,Suspendida,6/15/80,576,2.764606095,-75.36019246,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,2/15/02,Rios directos Magdalena (md),137212,9015841,south_america,geoglows
21097100,PASARELA [21097100],Limnimetrica,Convencional,Suspendida,7/15/83,451,2.781272785,-75.34352579,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Canal Aduccion,12/15/98,Rio Fortalecillas y otros,137212,9015841,south_america,geoglows
21097120,LA ESPERANZA - AUT [21097120],Limnigrafica,Automatica con Telemetria,Activa,11/14/93,460,2.746785225,-75.38387894,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Juncal y otros Rios directos al Magdalena,137212,9015841,south_america,geoglows
21107020,PUENTE MULAS  - AUT [21107020],Limnimetrica,Automatica con Telemetria,Activa,4/14/67,740,2.567096646,-75.37126331,Huila,Campoalegre,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Neiva,,Rio Neiva,137421,9016291,south_america,geoglows
21107030,CASIL EL [21107030],Limnimetrica,Convencional,Activa,7/15/71,1260,2.545416667,-75.30208333,Huila,Algeciras,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Neiva,,Rio Neiva,137428,9016302,south_america,geoglows
2111700151,EL GUAYABO 2 [2111700151],Limnimetrica,Convencional,Activa,6/13/19,817,2.875320182,-75.15777579,Huila,Neiva,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ceibas,,Rio Fortalecillas y otros,137003,9015505,south_america,geoglows
21117020,PORVENIR EL [21117020],Limnimetrica,Convencional,Suspendida,6/15/65,450,3.179407512,-75.2655925,Huila,Villavieja,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,5/15/88,Rio Bache,136945,9014991,south_america,geoglows
21117080,GUAYABO [21117080],Limnimetrica,Convencional,Suspendida,10/15/76,650,2.920416666,-75.14875,Huila,Neiva,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ceibas,12/18/20,Rio Fortalecillas y otros,137003,9015505,south_america,geoglows
21117090,POLONIA [21117090],Limnimetrica,Convencional,Suspendida,6/15/65,598,3.184084068,-75.2299174,Huila,Villavieja,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Villavieja,12/15/98,Rio Fortalecillas y otros,136668,9014572,south_america,geoglows
21117100,PUEBLO NUEVO - AUT [21117100],Limnigrafica,Automatica con Telemetria,Activa,6/15/83,1280,2.825275819,-75.09896832,Huila,Neiva,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ceibas,,Rio Fortalecillas y otros,137003,9015505,south_america,geoglows
21117110,MOTILON  - AUT [21117110],Limnimetrica,Automatica con Telemetria,Suspendida,6/14/83,1440,2.806898563,-75.0852319,Huila,Rivera,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Motilon,5/23/19,Rio Fortalecillas y otros,0,9015505,south_america,geoglows
21117120,PALMA LA [21117120],Limnimetrica,Convencional,Suspendida,6/15/83,880,2.897939663,-75.14352579,Huila,Neiva,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada San Bartolo,8/15/96,Rio Fortalecillas y otros,137003,9015505,south_america,geoglows
21117150,DESQUITE EL [21117150],Limnimetrica,Convencional,Suspendida,6/15/84,600,3.197940238,-75.04352579,Huila,Baraya,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada Las Lajas,12/15/98,Rio Fortalecillas y otros,0,9014486,south_america,geoglows
21117160,SANTA HELENA [21117160],Limnimetrica,Convencional,Suspendida,6/15/84,690,3.122083339,-75.10815333,Huila,Baraya,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Guaroco,4/15/00,Rio Fortalecillas y otros,136721,9014693,south_america,geoglows
21127010,PALERMO [21127010],Limnimetrica,Convencional,Activa,10/15/71,535,2.90375,-75.44291667,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tune,,Rio Bache,137008,9015466,south_america,geoglows
21127020,SOCORRO EL [21127020],Limnimetrica,Convencional,Activa,8/15/71,866,2.955416666,-75.52041667,Huila,Santa Maria (Huila),Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bache,,Rio Bache,136948,9015224,south_america,geoglows
21127040,BACHE [21127040],Limnigrafica,Convencional,Suspendida,2/15/72,399,3.155416671,-75.30026075,Huila,Aipe,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bache,3/15/84,Rio Bache,136945,9014991,south_america,geoglows
21127050,JUNTAS TOPON [21127050],Limnigrafica,Convencional,Suspendida,12/15/86,450,3.004406326,-75.39041667,Huila,Palermo,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bache,8/15/91,Rio Bache,136945,9015218,south_america,geoglows
21137030,PUENTE CARRETERA  - AUT [21137030],Limnigrafica,Automatica con Telemetria,Activa,2/14/72,385,3.253750003,-75.24241528,Huila,Aipe,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Aipe,,"Rio Aipe, Rio Chenche y otros directos al Magdalena",136577,9014356,south_america,geoglows
21137090,PATA EL [21137090],Limnimetrica,Convencional,Suspendida,5/15/84,350,3.364607251,-75.19352579,Huila,Aipe,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,12/15/98,Rio Fortalecillas y otros,136565,9014126,south_america,geoglows
21147010,SAN ALFONSO  - AUT [21147010],Limnigrafica,Automatica con Telemetria,Activa,11/14/63,420,3.36125,-75.11875,Huila,Villavieja,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cabrera,,Rio Cabrera,136528,9014248,south_america,geoglows
21147030,CARRASPOSO  - AUT [21147030],Limnigrafica,Automatica con Telemetria,Activa,2/14/72,730,3.324583334,-74.87541667,Huila,Colombia,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cabrera,,Rio Cabrera,136531,9014252,south_america,geoglows
21147050,PUENTE VENADO [21147050],Limnimetrica,Convencional,Activa,8/15/81,550,3.284583334,-74.90791667,Huila,Colombia,Area Operativa 04 - Huila-Caqueta,Magdalena Cauca,Alto Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Venado,,Rio Cabrera,136604,9014399,south_america,geoglows
15037010,ANCHO [15037010],Limnigrafica,Convencional,Activa,9/15/71,50,11.20375,-73.46125,La Guajira,Dibulla,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ancho,,Rio Ancho y Otros Directos al caribe,130230,9000199,south_america,geoglows
15037030,MINGUEO [1503703],Limnimetrica,Convencional,Activa,6/15/90,44,11.21019861,-73.41352579,La Guajira,Dibulla,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Canas,,Rio Ancho y Otros Directos al caribe,0,9000176,south_america,geoglows
15047010,ANAIME [15047010],Limnigrafica,Convencional,Suspendida,10/15/75,31,11.23458334,-72.99375001,La Guajira,Riohacha,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tapias,10/15/80,Rio Tapias,130223,9000186,south_america,geoglows
15047020,PUENTE BOMBA [15047020],Limnimetrica,Convencional,Activa,10/15/75,14,11.25003223,-73.17358135,La Guajira,Riohacha,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tapias,,Rio Tapias,0,9000172,south_america,geoglows
1506700111,LA BOTA  [1506700111],Limnimetrica,Convencional,Activa,4/22/18,83,11.17958333,-72.55375001,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130233,9000175,south_america,geoglows
1506700144,PUPUREMA I  [1506700144],Limnimetrica,Convencional,Activa,9/25/03,160,11.19282627,-72.52446746,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,1252,,Rio Rancheria,130233,9000175,south_america,geoglows
15067010,LOMA LINDA [15067010],Limnigrafica,Convencional,Activa,12/15/85,130,11.01350472,-72.65651725,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Cerrejon,,Rio Rancheria,130240,9000249,south_america,geoglows
15067020,CERCADO EL-AUTOMAT [15067020],Limnigrafica,Convencional,Activa,9/4/04,335,10.90547429,-73.01852579,La Guajira,Fonseca,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130279,9000312,south_america,geoglows
15067040,GUAMITO HACIENDA [15067040],Limnigrafica,Convencional,Suspendida,3/14/79,80,11.0665483,-72.67595171,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,7/2/19,Rio Rancheria,130240,9000249,south_america,geoglows
15067050,CUESTECITAS - AUT [15067050],Limnigrafica,Automatica con Telemetria,Activa,3/15/58,76,11.17625,-72.55875001,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130233,9000175,south_america,geoglows
15067070,HOLANDA LA [15067070],Limnimetrica,Convencional,Suspendida,3/15/79,115,11.16464274,-72.54352579,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Bruno,2/15/02,Rio Rancheria,0,9000179,south_america,geoglows
15067080,MAGUEYES LOS [15067080],Limnimetrica,Convencional,Activa,7/15/80,140,10.94469677,-72.78247024,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay La Quebrada,,Rio Rancheria,130272,9000283,south_america,geoglows
15067150,PUENTE GUAJIRO - AUT [15067150],Limnigrafica,Automatica con Telemetria,Activa,7/22/08,485,10.92625,-72.80291667,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130272,9000304,south_america,geoglows
15067160,ABAJO BOCATOMA [15067160],Limnigrafica,Convencional,Activa,2/15/89,89,11.03375,-72.70791667,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130260,9000263,south_america,geoglows
15067170,SAN FRANCISCO [15067170],Limnigrafica,Automatica con Telemetria,Activa,7/22/08,450,10.98926465,-72.76723749,La Guajira,Barrancas,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130260,9000271,south_america,geoglows
15067180,AREMASAHIN - AUT [15067180],Limnigrafica,Automatica sin Telemetria,Activa,5/1/07,40,11.47791667,-72.72125,La Guajira,Riohacha,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130233,9000094,south_america,geoglows
15067200,EL SILENCIO - AUT [15067200],Limnigrafica,Automatica con Telemetria,Activa,6/25/10,255,10.91875001,-72.91586525,La Guajira,Fonseca,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130279,9000316,south_america,geoglows
15067210,CARACOLI - AUT [15067210],Limnigrafica,Automatica con Telemetria,Activa,12/1/11,460,10.94808569,-73.06122024,La Guajira,San Juan Del Cesar,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rio Rancheria,,Rio Rancheria,130279,9000312,south_america,geoglows
15067220,PUENTE CARRETERA [15067220],Limnigrafica,Automatica con Telemetria,Activa,12/1/11,7,11.50895073,-72.8661369,La Guajira,Riohacha,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rio Rancheria,,Rio Rancheria,130215,9000091,south_america,geoglows
15067280,JOTOMANA [15067280],Limnimetrica,Convencional,Activa,10/31/12,59,11.31689103,-72.56424802,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Rancheria,,Rio Rancheria,130233,9000141,south_america,geoglows
15067290,PORCIOSA [15067290],Limnimetrica,Convencional,Activa,10/31/12,88,11.23014597,-72.52416746,La Guajira,Albania (La guajira),Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Porciosa,,Rio Rancheria,130233,9000175,south_america,geoglows
15087020,SIPANAO [15087020],Limnimetrica,Convencional,Suspendida,7/15/71,90,12.18125,-71.22875001,La Guajira,Uribia,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Woru,2/15/02,"Rio Carraipia - Paraguachon, Directos al Golfo Maracaibo",0,9000015,south_america,geoglows
28017080,CORRAL DE PIEDRA [28017080],Limnimetrica,Convencional,Activa,3/15/70,275,10.82708333,-73.06541667,La Guajira,San Juan Del Cesar,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cesar,,Alto Cesar,130337,9000433,south_america,geoglows
28017140,CORRAL DE PIEDRA  - AUT [28017140],Limnigrafica,Automatica con Telemetria,Activa,9/15/04,275,10.82797376,-73.08019246,La Guajira,San Juan Del Cesar,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cesar,,Alto Cesar,130337,9000433,south_america,geoglows
15017010,GAIRA [15017010],Limnimetrica,Convencional,Suspendida,9/15/64,10,11.18130952,-74.19352579,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Gaira,2/15/81,Rio  Piedras - Rio Manzanares,0,9000181,south_america,geoglows
15017020,REVUELTA LA [15017020],Limnimetrica,Convencional,Activa,5/15/65,50,11.27590292,-73.95177121,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Piedras,,Rio  Piedras - Rio Manzanares,130205,9000135,south_america,geoglows
15017040,GUACHACA [15017040],Limnigrafica,Convencional,Activa,11/15/73,40,11.24777694,-73.84125,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Guachaca,,Rio Guachaca - Mendiguaca y Buritaca,130221,9000192,south_america,geoglows
15017050,SAN P. ALEJANDRINO [15017050],Limnimetrica,Convencional,Suspendida,10/15/72,20,11.23130987,-74.19352579,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Manzanares,7/15/87,Rio  Piedras - Rio Manzanares,130212,9000151,south_america,geoglows
15017080,BURITACA [15017080],Limnimetrica,Convencional,Activa,12/15/99,28,11.24952325,-73.76291667,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Buritaca,,Rio Guachaca - Mendiguaca y Buritaca,130229,9000203,south_america,geoglows
15027010,PUENTE CARRETERA [15027010],Limnigrafica,Convencional,Activa,12/15/73,40,11.24458333,-73.69375,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Don Diego,,Rio Ancho y Otros Directos al caribe,130258,9000152,south_america,geoglows
15037020,PUENTE CARRETERA [15037020],Limnigrafica,Convencional,Activa,10/14/73,30,11.24255995,-73.57727579,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Palomino,,Rio Ancho y Otros Directos al caribe,130266,9000197,south_america,geoglows
25027020,EL BANCO - AUT [25027020],Limnigrafica,Automatica con Telemetria,Activa,1/15/34,29,8.98837905,-73.97988366,Magdalena,El Banco,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Bajo Cesar,131275,9002565,south_america,geoglows
25027370,SANTA ANA [25027370],Limnigrafica,Convencional,Activa,6/15/73,18,9.318217031,-74.58475079,Magdalena,Santa Ana,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena(Mompox),,Directos Bajo Magdalena entre El Banco y El Plato,131085,9002167,south_america,geoglows
25027450,PLATO MAGDALENA [25027450],Limnimetrica,Convencional,Activa,8/15/64,16,9.785744825,-74.81602579,Magdalena,Plato,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Directos Bajo Magdalena entre El Banco y El Plato,130739,9001418,south_america,geoglows
25027550,ALGARROBAL [25027550],Limnimetrica,Convencional,Activa,9/15/73,25,9.152083335,-74.05118309,Magdalena,El Banco,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cga. Chilloa,,Directos Bajo Magdalena entre El Banco y El Plato,131157,9002292,south_america,geoglows
